image_name,image_path,json_path,error_codes,warning_codes,info_codes,error_count,warning_count,info_count,include
VT_ST_04_14617686,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617686.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617686.json,,,,0,0,0,True
VT_ST_04_14617699,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617699.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617699.json,,,,0,0,0,True
VT_ST_04_14617701,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617701.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617701.json,,,,0,0,0,True
VT_ST_04_14617712,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617712.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617712.json,,,,0,0,0,True
VT_ST_04_14617728,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617728.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617728.json,,,,0,0,0,True
VT_ST_04_14617730,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617730.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617730.json,,,,0,0,0,True
VT_ST_04_14617757,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617757.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617757.json,,,,0,0,0,True
VT_ST_04_14617764,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617764.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617764.json,,,,0,0,0,True
VT_ST_04_14617768,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617768.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617768.json,,,,0,0,0,True
VT_ST_04_14617792,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617792.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617792.json,,,,0,0,0,True
VT_ST_04_14617801,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617801.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617801.json,,,,0,0,0,True
VT_ST_04_14617803,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617803.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617803.json,,,,0,0,0,True
VT_ST_04_14617806,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617806.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617806.json,,,,0,0,0,True
VT_ST_04_14617808,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617808.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617808.json,,,,0,0,0,True
VT_ST_04_14617822,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617822.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617822.json,,,,0,0,0,True
VT_ST_04_14617823,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617823.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617823.json,,,,0,0,0,True
VT_ST_04_14617831,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617831.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617831.json,,,,0,0,0,True
VT_ST_04_14617838,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617838.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617838.json,,,,0,0,0,True
VT_ST_04_14617846,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617846.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617846.json,,,,0,0,0,True
VT_ST_04_14617857,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617857.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617857.json,,,,0,0,0,True
VT_ST_04_14617863,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617863.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617863.json,,,,0,0,0,True
VT_ST_04_14617891,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617891.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617891.json,,,,0,0,0,True
VT_ST_04_14617903,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617903.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617903.json,,,,0,0,0,True
VT_ST_04_14617904,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617904.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617904.json,,,,0,0,0,True
VT_ST_04_14617908,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617908.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617908.json,,,,0,0,0,True
VT_ST_04_14617914,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617914.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617914.json,,,,0,0,0,True
VT_ST_04_14617923,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617923.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617923.json,,,,0,0,0,True
VT_ST_04_14617927,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617927.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617927.json,,,,0,0,0,True
VT_ST_04_14617943,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617943.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617943.json,,,,0,0,0,True
VT_ST_04_14617948,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617948.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617948.json,,,,0,0,0,True
VT_ST_04_14617956,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617956.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617956.json,,,,0,0,0,True
VT_ST_04_14617971,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617971.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617971.json,,,,0,0,0,True
VT_ST_04_14617976,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617976.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617976.json,,,,0,0,0,True
VT_ST_04_14617981,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617981.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617981.json,,,,0,0,0,True
VT_ST_04_14617991,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617991.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617991.json,,,,0,0,0,True
VT_ST_04_14617998,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617998.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617998.json,,,,0,0,0,True
VT_ST_04_14618028,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618028.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618028.json,,,,0,0,0,True
VT_ST_04_14618033,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618033.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618033.json,,,,0,0,0,True
VT_ST_04_14618035,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618035.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618035.json,,,,0,0,0,True
VT_ST_04_14618039,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618039.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618039.json,,,,0,0,0,True
VT_ST_04_14618041,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618041.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618041.json,,,,0,0,0,True
VT_ST_04_14618045,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618045.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618045.json,,,,0,0,0,True
VT_ST_04_14618046,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618046.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618046.json,,,,0,0,0,True
VT_ST_04_14618047,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618047.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618047.json,,,,0,0,0,True
VT_ST_04_14618075,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618075.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618075.json,,,,0,0,0,True
VT_ST_04_14618086,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618086.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618086.json,,,,0,0,0,True
VT_ST_04_14618088,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618088.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618088.json,,,,0,0,0,True
VT_ST_04_14618095,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618095.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618095.json,,,,0,0,0,True
VT_ST_04_14618098,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618098.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618098.json,,,,0,0,0,True
VT_ST_04_14618105,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618105.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618105.json,,,,0,0,0,True
VT_ST_04_14618106,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618106.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618106.json,,,,0,0,0,True
VT_ST_04_14618120,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618120.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618120.json,,,,0,0,0,True
VT_ST_04_14618132,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618132.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618132.json,,,,0,0,0,True
VT_ST_04_14618135,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618135.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618135.json,,,,0,0,0,True
VT_ST_04_14618138,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618138.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618138.json,,,,0,0,0,True
VT_ST_04_14618146,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618146.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618146.json,,,,0,0,0,True
VT_ST_04_14618158,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618158.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618158.json,,,,0,0,0,True
VT_ST_04_14618160,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618160.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618160.json,,,,0,0,0,True
VT_ST_04_14618164,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618164.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618164.json,,,,0,0,0,True
VT_ST_04_14618170,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618170.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618170.json,,,,0,0,0,True
VT_ST_04_14618179,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618179.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618179.json,,,,0,0,0,True
VT_ST_04_14618185,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618185.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618185.json,,,,0,0,0,True
VT_ST_04_14618196,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618196.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618196.json,,,,0,0,0,True
VT_ST_04_14618200,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618200.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618200.json,,,,0,0,0,True
VT_ST_04_14618225,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618225.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618225.json,,,,0,0,0,True
VT_ST_04_14618240,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618240.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618240.json,,,,0,0,0,True
VT_ST_04_14618244,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618244.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618244.json,,,,0,0,0,True
VT_ST_04_14618249,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618249.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618249.json,,,,0,0,0,True
VT_ST_04_14618251,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618251.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618251.json,,,,0,0,0,True
VT_ST_04_14618252,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618252.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618252.json,,,,0,0,0,True
VT_ST_04_14618254,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618254.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618254.json,,,,0,0,0,True
VT_ST_04_14618312,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618312.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618312.json,,,,0,0,0,True
VT_ST_04_14618325,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618325.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618325.json,,,,0,0,0,True
VT_ST_04_14618339,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618339.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618339.json,,,,0,0,0,True
VT_ST_04_14618355,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618355.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618355.json,,,,0,0,0,True
VT_ST_04_14618359,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618359.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618359.json,,,,0,0,0,True
VT_ST_04_14618368,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618368.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618368.json,,,,0,0,0,True
VT_ST_04_14618371,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618371.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618371.json,,,,0,0,0,True
VT_ST_04_14618385,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618385.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618385.json,,,,0,0,0,True
VT_ST_04_14618391,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618391.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618391.json,,,,0,0,0,True
VT_ST_04_14618392,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618392.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618392.json,,,,0,0,0,True
VT_ST_04_14618413,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618413.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618413.json,,,,0,0,0,True
VT_ST_04_14618422,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618422.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618422.json,,,,0,0,0,True
VT_ST_04_14618491,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618491.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618491.json,,,,0,0,0,True
VT_ST_04_14618515,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618515.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618515.json,,,,0,0,0,True
VT_ST_04_14618549,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618549.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618549.json,,,,0,0,0,True
VT_ST_04_14618551,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618551.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618551.json,,,,0,0,0,True
VT_ST_04_14618552,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618552.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618552.json,,,,0,0,0,True
VT_ST_04_14618553,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618553.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618553.json,,,,0,0,0,True
VT_ST_04_14618574,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618574.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618574.json,,,,0,0,0,True
VT_ST_04_14618582,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618582.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618582.json,,,,0,0,0,True
VT_ST_04_14618587,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618587.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618587.json,,,,0,0,0,True
VT_ST_04_14618588,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618588.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618588.json,,,,0,0,0,True
VT_ST_04_14618596,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618596.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618596.json,,,,0,0,0,True
VT_ST_04_14618601,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618601.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618601.json,,,,0,0,0,True
VT_ST_04_14618603,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618603.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618603.json,,,,0,0,0,True
VT_ST_04_14618612,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618612.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618612.json,,,,0,0,0,True
VT_ST_04_14618620,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618620.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618620.json,,,,0,0,0,True
VT_ST_04_14618631,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618631.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618631.json,,,,0,0,0,True
VT_ST_04_14618640,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618640.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618640.json,,,,0,0,0,True
VT_ST_04_14618645,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618645.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618645.json,,,,0,0,0,True
VT_ST_04_14618666,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618666.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618666.json,,,,0,0,0,True
VT_ST_04_14618679,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618679.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618679.json,,,,0,0,0,True
VT_ST_04_14618692,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618692.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618692.json,,,,0,0,0,True
VT_ST_04_14618697,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618697.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618697.json,,,,0,0,0,True
VT_ST_04_14618701,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618701.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618701.json,,,,0,0,0,True
VT_ST_04_14618716,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618716.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618716.json,,,,0,0,0,True
VT_ST_04_14618731,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618731.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618731.json,,,,0,0,0,True
VT_ST_04_14618748,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618748.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618748.json,,,,0,0,0,True
VT_ST_04_14618752,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618752.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618752.json,,,,0,0,0,True
VT_ST_04_14618790,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618790.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618790.json,,,,0,0,0,True
VT_ST_04_14618793,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618793.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618793.json,,,,0,0,0,True
VT_ST_04_14618805,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618805.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618805.json,,,,0,0,0,True
VT_ST_04_14618817,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618817.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618817.json,,,,0,0,0,True
VT_ST_04_14618830,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618830.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618830.json,,,,0,0,0,True
VT_ST_04_14618854,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618854.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618854.json,,,,0,0,0,True
VT_ST_04_14618857,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618857.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618857.json,,,,0,0,0,True
VT_ST_04_14618858,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618858.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618858.json,,,,0,0,0,True
VT_ST_04_14618867,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618867.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618867.json,,,,0,0,0,True
VT_ST_04_14618892,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618892.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618892.json,,,,0,0,0,True
VT_ST_04_14618897,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618897.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618897.json,,,,0,0,0,True
VT_ST_04_14618898,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618898.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618898.json,,,,0,0,0,True
VT_ST_04_14618906,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618906.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618906.json,,,,0,0,0,True
VT_ST_04_14618912,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618912.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618912.json,,,,0,0,0,True
VT_ST_04_14618919,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618919.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618919.json,,,,0,0,0,True
VT_ST_04_14618921,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618921.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618921.json,,,,0,0,0,True
VT_ST_04_14618922,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618922.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618922.json,,,,0,0,0,True
VT_ST_04_14618926,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618926.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618926.json,,,,0,0,0,True
VT_ST_04_14618930,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618930.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618930.json,,,,0,0,0,True
VT_ST_04_14618940,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618940.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618940.json,,,,0,0,0,True
VT_ST_04_14618945,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618945.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618945.json,,,,0,0,0,True
VT_ST_04_14618949,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618949.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618949.json,,,,0,0,0,True
VT_ST_04_14618950,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618950.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618950.json,,,,0,0,0,True
VT_ST_04_14618975,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618975.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618975.json,,,,0,0,0,True
VT_ST_04_14618978,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14618978.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14618978.json,,,,0,0,0,True
VT_ST_04_14619008,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14619008.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14619008.json,,,,0,0,0,True
VT_ST_04_14619038,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14619038.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14619038.json,,,,0,0,0,True
VT_ST_04_14619039,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14619039.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14619039.json,,,,0,0,0,True
VT_ST_04_14619041,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14619041.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14619041.json,,,,0,0,0,True
VT_ST_04_14619044,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14619044.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14619044.json,,,,0,0,0,True
