image_id,image_name,image_path,json_path,image_exists,json_exists,parse_success,inspection_type,material,width,height,status,classes,num_annotations,valid
14602819,VT_ST_03_14602819,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602819.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602819.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14602833,VT_ST_03_14602833,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602833.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602833.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14602834,VT_ST_03_14602834,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602834.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602834.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14602845,VT_ST_03_14602845,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602845.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602845.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14602847,VT_ST_03_14602847,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602847.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602847.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14602849,VT_ST_03_14602849,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602849.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602849.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14602858,VT_ST_03_14602858,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602858.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602858.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14602871,VT_ST_03_14602871,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602871.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602871.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14602907,VT_ST_03_14602907,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602907.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602907.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14602932,VT_ST_03_14602932,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602932.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602932.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14602942,VT_ST_03_14602942,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602942.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602942.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14602947,VT_ST_03_14602947,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602947.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602947.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14602960,VT_ST_03_14602960,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602960.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602960.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14602961,VT_ST_03_14602961,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602961.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602961.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14602971,VT_ST_03_14602971,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602971.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602971.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14602974,VT_ST_03_14602974,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602974.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602974.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14602982,VT_ST_03_14602982,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602982.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602982.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14602990,VT_ST_03_14602990,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602990.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602990.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14602994,VT_ST_03_14602994,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602994.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602994.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14602996,VT_ST_03_14602996,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14602996.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14602996.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14603007,VT_ST_03_14603007,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603007.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603007.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603010,VT_ST_03_14603010,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603010.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603010.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14603033,VT_ST_03_14603033,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603033.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603033.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603050,VT_ST_03_14603050,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603050.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603050.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14603066,VT_ST_03_14603066,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603066.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603066.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603072,VT_ST_03_14603072,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603072.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603072.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603073,VT_ST_03_14603073,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603073.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603073.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14603078,VT_ST_03_14603078,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603078.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603078.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603079,VT_ST_03_14603079,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603079.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603079.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603139,VT_ST_03_14603139,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603139.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603139.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603157,VT_ST_03_14603157,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603157.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603157.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603165,VT_ST_03_14603165,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603165.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603165.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603167,VT_ST_03_14603167,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603167.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603167.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603184,VT_ST_03_14603184,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603184.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603184.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14603194,VT_ST_03_14603194,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603194.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603194.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14603205,VT_ST_03_14603205,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603205.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603205.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14603211,VT_ST_03_14603211,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603211.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603211.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603230,VT_ST_03_14603230,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603230.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603230.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603235,VT_ST_03_14603235,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603235.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603235.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603254,VT_ST_03_14603254,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603254.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603254.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603255,VT_ST_03_14603255,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603255.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603255.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603259,VT_ST_03_14603259,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603259.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603259.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603263,VT_ST_03_14603263,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603263.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603263.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14603281,VT_ST_03_14603281,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603281.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603281.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603287,VT_ST_03_14603287,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603287.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603287.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603304,VT_ST_03_14603304,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603304.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603304.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603326,VT_ST_03_14603326,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603326.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603326.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603328,VT_ST_03_14603328,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603328.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603328.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14603341,VT_ST_03_14603341,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603341.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603341.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603352,VT_ST_03_14603352,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603352.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603352.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603358,VT_ST_03_14603358,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603358.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603358.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14603402,VT_ST_03_14603402,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603402.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603402.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14603406,VT_ST_03_14603406,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603406.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603406.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603414,VT_ST_03_14603414,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603414.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603414.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14603416,VT_ST_03_14603416,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603416.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603416.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603421,VT_ST_03_14603421,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603421.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603421.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603425,VT_ST_03_14603425,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603425.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603425.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603447,VT_ST_03_14603447,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603447.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603447.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603462,VT_ST_03_14603462,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603462.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603462.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603463,VT_ST_03_14603463,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603463.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603463.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603475,VT_ST_03_14603475,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603475.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603475.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603482,VT_ST_03_14603482,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603482.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603482.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603512,VT_ST_03_14603512,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603512.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603512.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14603533,VT_ST_03_14603533,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603533.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603533.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603535,VT_ST_03_14603535,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603535.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603535.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603541,VT_ST_03_14603541,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603541.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603541.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603551,VT_ST_03_14603551,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603551.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603551.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603563,VT_ST_03_14603563,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603563.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603563.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603564,VT_ST_03_14603564,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603564.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603564.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603568,VT_ST_03_14603568,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603568.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603568.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,1,True
14603577,VT_ST_03_14603577,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603577.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603577.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14603582,VT_ST_03_14603582,data/raw/steel/01.원천데이터/3. VTST/VT_ST_03_14603582.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_03_14603582.json,True,True,True,VT,ST,1280,720,defect,incomplete penetration,2,True
14617442,VT_ST_04_14617442,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617442.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617442.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,7,True
14617448,VT_ST_04_14617448,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617448.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617448.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,6,True
14617466,VT_ST_04_14617466,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617466.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617466.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,5,True
14617470,VT_ST_04_14617470,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617470.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617470.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,4,True
14617471,VT_ST_04_14617471,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617471.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617471.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,4,True
14617490,VT_ST_04_14617490,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617490.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617490.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,6,True
14617500,VT_ST_04_14617500,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617500.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617500.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,4,True
14617521,VT_ST_04_14617521,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617521.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617521.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,1,True
14617538,VT_ST_04_14617538,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617538.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617538.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,6,True
14617539,VT_ST_04_14617539,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617539.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617539.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,4,True
14617543,VT_ST_04_14617543,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617543.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617543.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,4,True
14617544,VT_ST_04_14617544,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617544.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617544.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,1,True
14617571,VT_ST_04_14617571,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617571.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617571.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,2,True
14617574,VT_ST_04_14617574,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617574.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617574.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,1,True
14617578,VT_ST_04_14617578,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617578.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617578.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,2,True
14617589,VT_ST_04_14617589,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617589.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617589.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,2,True
14617598,VT_ST_04_14617598,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617598.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617598.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,3,True
14617602,VT_ST_04_14617602,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617602.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617602.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,1,True
14617617,VT_ST_04_14617617,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617617.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617617.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,4,True
14617623,VT_ST_04_14617623,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617623.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617623.json,True,True,True,VT,ST,1800,720,defect,lack of fusion,3,True
14617649,VT_ST_04_14617649,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617649.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617649.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
14617652,VT_ST_04_14617652,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617652.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617652.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,2,True
14617686,VT_ST_04_14617686,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617686.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617686.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
14617699,VT_ST_04_14617699,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617699.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617699.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,2,True
14617701,VT_ST_04_14617701,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617701.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617701.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
14617712,VT_ST_04_14617712,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617712.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617712.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
14617728,VT_ST_04_14617728,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617728.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617728.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
14617730,VT_ST_04_14617730,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617730.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617730.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
14617757,VT_ST_04_14617757,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617757.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617757.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
14617764,VT_ST_04_14617764,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617764.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617764.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
14617768,VT_ST_04_14617768,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617768.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617768.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
14617792,VT_ST_04_14617792,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617792.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617792.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
14617801,VT_ST_04_14617801,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617801.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617801.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
14617803,VT_ST_04_14617803,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617803.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617803.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
14617806,VT_ST_04_14617806,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617806.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617806.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
14617808,VT_ST_04_14617808,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617808.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617808.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
14617822,VT_ST_04_14617822,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617822.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617822.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
14617823,VT_ST_04_14617823,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617823.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617823.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
14617831,VT_ST_04_14617831,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617831.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617831.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
14617838,VT_ST_04_14617838,data/raw/steel/01.원천데이터/3. VTST/VT_ST_04_14617838.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_04_14617838.json,True,True,True,VT,ST,1280,720,defect,lack of fusion,1,True
